"subject" "activity" "measurement" "mean"
15 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.00722860241119048
15 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.330391429583333
16 "laying" "FrequencyBodyAccelerationJerkStdY" -0.986215013
16 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.983230774492754
16 "standing" "FrequencyBodyAccelerationJerkStdY" -0.984236462179487
16 "walking" "FrequencyBodyAccelerationJerkStdY" -0.433612657843137
16 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.281507406948936
16 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.417127012352941
17 "laying" "FrequencyBodyAccelerationJerkStdY" -0.978343915774648
17 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.98991581109375
17 "standing" "FrequencyBodyAccelerationJerkStdY" -0.988200349487179
17 "walking" "FrequencyBodyAccelerationJerkStdY" -0.0470379377672131
17 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.298931144913043
17 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.365114263583333
18 "laying" "FrequencyBodyAccelerationJerkStdY" -0.986210701230769
18 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.985694744385965
18 "standing" "FrequencyBodyAccelerationJerkStdY" -0.977179032191781
18 "walking" "FrequencyBodyAccelerationJerkStdY" -0.320264113035714
18 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.464546054727273
18 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.585531432931034
19 "laying" "FrequencyBodyAccelerationJerkStdY" -0.975964111566265
19 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.980999857671233
19 "standing" "FrequencyBodyAccelerationJerkStdY" -0.973588517808219
19 "walking" "FrequencyBodyAccelerationJerkStdY" 0.0854010732076923
19 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" 0.349771285415897
19 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.0131695876025
20 "laying" "FrequencyBodyAccelerationJerkStdY" -0.978451446764706
20 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.972776577272727
20 "standing" "FrequencyBodyAccelerationJerkStdY" -0.94047417890411
20 "walking" "FrequencyBodyAccelerationJerkStdY" 0.255614062961569
20 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" 0.293119526444444
20 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.255008282372549
21 "laying" "FrequencyBodyAccelerationJerkStdY" -0.973164432777778
21 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.980347168823529
21 "standing" "FrequencyBodyAccelerationJerkStdY" -0.966024075955056
21 "walking" "FrequencyBodyAccelerationJerkStdY" -0.0148415165923077
21 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.113161860322222
21 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.261261053404255
22 "laying" "FrequencyBodyAccelerationJerkStdY" -0.9589609575
22 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.969776055483871
22 "standing" "FrequencyBodyAccelerationJerkStdY" -0.956169964285714
22 "walking" "FrequencyBodyAccelerationJerkStdY" 0.213423556139739
22 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.0270294444166667
22 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.106099613648095
23 "laying" "FrequencyBodyAccelerationJerkStdY" -0.989995616944444
23 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.979564696911765
23 "standing" "FrequencyBodyAccelerationJerkStdY" -0.977157997794118
23 "walking" "FrequencyBodyAccelerationJerkStdY" -0.0609753095355932
23 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.177697841296296
23 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.380894442941176
24 "laying" "FrequencyBodyAccelerationJerkStdY" -0.984124532361111
24 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.981550132794118
24 "standing" "FrequencyBodyAccelerationJerkStdY" -0.970228184202899
24 "walking" "FrequencyBodyAccelerationJerkStdY" -0.294353545672414
24 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.163626807636364
24 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.535843319152542
25 "laying" "FrequencyBodyAccelerationJerkStdY" -0.948414293561644
25 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.984068025384615
25 "standing" "FrequencyBodyAccelerationJerkStdY" -0.974029503513513
25 "walking" "FrequencyBodyAccelerationJerkStdY" -0.367760098378378
25 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.365719830448276
25 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.638086010153846
26 "laying" "FrequencyBodyAccelerationJerkStdY" -0.988238648552632
26 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.987754588717949
26 "standing" "FrequencyBodyAccelerationJerkStdY" -0.977354949459459
26 "walking" "FrequencyBodyAccelerationJerkStdY" -0.271952157220339
26 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.061537065488
26 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.420055781272727
27 "laying" "FrequencyBodyAccelerationJerkStdY" -0.986116008783784
27 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.986083114
27 "standing" "FrequencyBodyAccelerationJerkStdY" -0.977605582
27 "walking" "FrequencyBodyAccelerationJerkStdY" -0.0655179027631579
27 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.163243978431818
27 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.450116431176471
28 "laying" "FrequencyBodyAccelerationJerkStdY" -0.981117467
28 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.96399042625
28 "standing" "FrequencyBodyAccelerationJerkStdY" -0.936991280253165
28 "walking" "FrequencyBodyAccelerationJerkStdY" -0.191757503603704
28 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.00175391954565217
28 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.349026567647059
29 "laying" "FrequencyBodyAccelerationJerkStdY" -0.990468082753623
29 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.985493318833333
29 "standing" "FrequencyBodyAccelerationJerkStdY" -0.984782782307692
29 "walking" "FrequencyBodyAccelerationJerkStdY" -0.155020660771698
29 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.120381521220833
29 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.408648946938776
30 "laying" "FrequencyBodyAccelerationJerkStdY" -0.972434196714286
30 "sitting" "FrequencyBodyAccelerationJerkStdY" -0.981902116451613
30 "standing" "FrequencyBodyAccelerationJerkStdY" -0.960442360508475
30 "walking" "FrequencyBodyAccelerationJerkStdY" -0.289466095323077
30 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdY" -0.217432019258065
30 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdY" -0.610826602
1 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.9605869872
1 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.988339184893617
1 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.992349818113208
1 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.534713440421053
1 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.401721464285714
1 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.726040200754717
2 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.989345368541667
2 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.988570804130435
2 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.984599905185185
2 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.615898188474576
2 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.408227423191489
2 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.625090981458333
3 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.983711904677419
3 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.9771595725
3 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.975595949508197
3 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.543529108103448
3 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.613525074285714
3 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.738705863898305
4 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.980261236296296
4 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.9816994482
4 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.976229505535714
4 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.772359087333333
4 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.668867334444444
4 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.762772175
5 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.986135599038461
5 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.97602233
5 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.96807230125
5 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.633429995714286
5 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.551178075319149
5 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.668825711276596
6 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.963567540877193
6 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.961636555090909
6 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.969895845789474
6 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.608624354210526
6 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.389057047125
6 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.571673957058824
7 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.975072995192308
7 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.974699194375
7 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.974533710754717
7 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.190751539207018
7 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.397774503468085
7 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.631919608823529
8 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.968699222962963
8 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.986185349347826
8 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.984465744444444
8 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.4044825094375
8 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.0846674186842105
8 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.508248316829268
9 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.9597147176
9 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.9649413418
9 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.972588748666667
9 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.419104362884615
9 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.425377408333333
9 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.677831082857143
10 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.978582339137931
10 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.98911086
10 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.979428729090909
10 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.558512650188679
10 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.396147929736842
10 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.662894135319149
11 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.983302949122807
11 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.984349606792453
11 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.990378149574468
11 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.747564612033898
11 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.628902742826087
11 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.803845087037037
12 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.972713844666667
12 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.981408871764706
12 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.978792832786885
12 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.5314863218
12 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.544461425869565
12 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.750114855961538
13 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.983670049354839
13 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.988612100204082
13 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.987871530526316
13 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.406173351578947
13 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.356579475531915
13 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.689235778909091
14 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.97491443
14 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.978180020925926
14 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.973594305166667
14 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.528889535084746
14 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.244857128202222
14 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.391077873148148
15 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.980745097361111
15 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.987694113559322
15 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.986654459433962
15 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.723051140740741
15 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.461599141904762
15 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.783004506458333
16 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.988348904571429
16 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.984362469130435
16 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.98865796025641
16 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.45663628254902
16 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.36402669587234
16 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.620123586470588
17 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.983854158873239
17 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.99081824828125
17 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.991450377692308
17 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.543872996229508
17 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.573043711086957
17 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.680325770833333
18 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.990744752923077
18 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.990141676315789
18 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.989275839041096
18 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.664327149285714
18 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.678751080363636
18 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.784728430344828
19 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.988558703373494
19 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.988151915753425
19 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.987524587534247
19 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.227829841936346
19 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.0983930104846154
19 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.50771620575
20 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.985707806323529
20 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.978458923030303
20 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.963973097671233
20 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.427690451960784
20 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.405294896466667
20 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.533201712745098
21 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.984925270666667
21 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.986845672352941
21 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.979723339662921
21 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.443563412692308
21 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.293237567085333
21 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.603127367234043
22 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.976833164027778
22 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.981272224354839
22 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.984305238253968
22 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.343195610652174
22 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.535893778333333
22 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.528567802619048
23 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.985502011944444
23 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.977936447205882
23 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.976241315882353
23 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.00623647528983051
23 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.09851956305
23 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.46895638372549
24 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.983185637916667
24 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.986008449264706
24 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.979936740869565
24 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.511115619482759
24 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.328569968545455
24 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.562727123050847
25 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.971885370136986
25 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.989156105538462
25 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.987898048378378
25 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.690413386081081
25 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.734990064137931
25 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.830526636615385
26 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.989370490789474
26 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.990693114358974
26 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.987428086216216
26 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.396530418305085
26 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.3967016908
26 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.715726893818182
27 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.989901169864865
27 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.989282516857143
27 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.98820826225
27 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.417957993859649
27 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.474755492045455
27 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.657139420784314
28 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.974530843125
28 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.978327769444444
28 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.973572051898734
28 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.574579748518519
28 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.48848835173913
28 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.68790763372549
29 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.993107759855072
29 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.990445861666667
29 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.991316374615385
29 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.529034897169811
29 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.547320886875
29 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.710116591836735
30 "laying" "FrequencyBodyAccelerationJerkStdZ" -0.982281553142857
30 "sitting" "FrequencyBodyAccelerationJerkStdZ" -0.988971211935484
30 "standing" "FrequencyBodyAccelerationJerkStdZ" -0.973954338305085
30 "walking" "FrequencyBodyAccelerationJerkStdZ" -0.575410267076923
30 "walkingDownstairs" "FrequencyBodyAccelerationJerkStdZ" -0.535515048387097
30 "walkingUpstairs" "FrequencyBodyAccelerationJerkStdZ" -0.78475388
1 "laying" "FrequencyBodyGyroMeanX" -0.850249174586
1 "sitting" "FrequencyBodyGyroMeanX" -0.976161464042553
1 "standing" "FrequencyBodyGyroMeanX" -0.986386786037736
1 "walking" "FrequencyBodyGyroMeanX" -0.339032197115789
1 "walkingDownstairs" "FrequencyBodyGyroMeanX" -0.352449631363265
1 "walkingUpstairs" "FrequencyBodyGyroMeanX" -0.492611667924528
2 "laying" "FrequencyBodyGyroMeanX" -0.9864311425
2 "sitting" "FrequencyBodyGyroMeanX" -0.982621389565217
